21.0,0.71366810496151012,0.12453768995923815,-0.4016914192672254,0.77308634505377105,0.23464786483359629,-0.32702949299726791,0.22045329075705447,-0.71922427971416492,-0.22681338184709307,-0.64187050300241955,-0.23056760238931048,0.65838841025952977,0.36145628966027793,-0.31936573375621796,0.51114000397607307,-0.52665704040315486,-0.10008781441664921,-0.13654585981526871,0.34238519676813678,0.73438026996712624,0.088450338305794352,-0.28142694891788389,0.6888358736063841,-0.69030499002211698,-0.051919522901571841,-0.4997889554711345,0.21313782348610036,-0.46722878810143881,0.72042454295561842,-0.59738022909822763,0.28321240565658345,0.70151898570296001,-0.51166753733068737,-0.51951337086253391,-0.000245636207252707,-0.34063061199129613,0.003165014512875861,0.73584939401540173,0.55132188324177767,0.4174552893958085
21.0,0.77554658767205753,0.26131810799121669,-0.68813452064025338,0.90926287166296182,0.39455777400600189,-0.28143412164099885,-0.062811641197145357,-0.82238088782838414,0.042901093523697677,-0.67678534622890885,-0.30347986155929518,0.87456021505881576,0.69424528188255208,-0.15055026985980072,0.74842743522288113,-0.75687416882534375,0.2550332114484643,-0.36502417456403341,0.23234761913917346,0.85384060183103649,0.052259443086153406,-0.25067402472624228,0.77472781191009998,-0.63487865149800349,0.32759919581946689,-0.6500295547844378,0.30355020970611324,-0.59510615524371779,0.81125124676997629,-0.81595075666729067,0.45192985121476165,0.73895166458903228,-0.64957890328967693,-0.7897765878787365,-0.16857654769164984,0.047425142624798786,0.045082010030567769,0.89356230198841136,0.71742902660167751,0.37004860037953557
21.0,0.74217867695858375,0.23801572039719746,-0.67464128154665526,0.90606046854039635,0.40594003468928225,-0.047718520329246804,-0.34646686044093,-0.74303881830654617,0.14991557284567969,-0.63548378902796798,-0.38485959018104199,0.84265666313840049,0.64145217345628625,0.25770086420258703,0.74838206351105119,-0.75089393713501806,0.37260573176600575,-0.47752912271765485,-0.12774326745976167,0.84876693266357883,-0.016081537206425755,-0.16605147415814653,0.67041487939894973,-0.56089311879049997,0.53150226339559181,-0.63857605483024793,0.27445454962587468,-0.54904322296259622,0.58391696235349766,-0.82646462649618391,0.2145445963847892,0.68794944378088563,-0.57873622899404065,-0.80654326672876875,-0.20101983195844739,0.23402565198300632,0.12984502193089156,0.8967821975735456,0.63681243849916436,0.27448097707749197
21.0,0.69657258335227157,0.23876817543349096,-0.63909747759286251,0.89858302999485506,0.42922200676378081,-0.14185879674090174,-0.33309291323419693,-0.72526197652821489,0.18967993885362158,-0.56899518415065786,-0.55125810948622278,0.78661995850217703,0.52411338518905914,0.39256973521897248,0.71932970150541786,-0.70327689084375877,0.29998172725191385,-0.4298518779476409,-0.19581560601400452,0.85706089477481306,-0.076178097996083258,-0.18365624501907835,0.60971742086731473,-0.50675341192893442,0.4984748043735473,-0.56648760572523815,0.35100628761878305,-0.47399991457815993,0.50319917382725698,-0.79836221348524006,0.13081781062714998,0.75921593418023525,-0.57770788965241615,-0.77702031468654742,-0.15449670427089299,0.24005380876282406,0.21197377365850026,0.89631991082991802,0.59273522007462098,0.23218410793957522
21.0,0.65920872546954334,0.2198146427674981,-0.62253983055282625,0.89160778320474521,0.45581736141192875,-0.21614845323587972,-0.34771202205095092,-0.73112373549972254,0.23847543337794275,-0.53791493015878988,-0.59297954048145296,0.75263732942897255,0.49772928675600381,0.37339272616828934,0.68448628796878008,-0.69335024355074892,0.21748603397208766,-0.40696267153457288,-0.1941168889569059,0.85119109201269372,-0.089696530639180108,-0.16954700560869851,0.5750885104294482,-0.45740990181837848,0.40851355357903424,-0.5171842967370861,0.41347505256202832,-0.47736682214018916,0.5246627419048332,-0.79077757165804474,0.14810494108522718,0.78858859313376062,-0.57345059782435892,-0.7626805641256329,-0.11011879627922538,0.24270297966493609,0.22085714452496802,0.89259504378245069,0.55187488546528407,0.22439210400935228
21.0,0.63419371563013749,0.19525966841120926,-0.6279110304799328,0.88371259308562544,0.4807546546012339,-0.23770878643169513,-0.37065498672341107,-0.72783118472436148,0.24432049146575682,-0.50859567766311709,-0.59579437355578813,0.73228305150833317,0.48507857810775368,0.327566068618453,0.67016829984232484,-0.69021409802292744,0.18866033398006754,-0.42905583667190167,-0.18094263932762469,0.85574862754211933,-0.094757660761465592,-0.17001823042789987,0.5476940126707639,-0.4524459026100186,0.34548523001415016,-0.49708430443536661,0.45673191889824005,-0.47139924570177077,0.54458208116034446,-0.79321029796964559,0.15830750731139406,0.79688688981040379,-0.56486891241154102,-0.74965013491611798,-0.08457568751279948,0.22480084897554931,0.19034247644491525,0.88643280279212355,0.51604647170027163,0.23442441419482984
21.0,0.62907239824808991,0.18323702031358888,-0.63922592278794499,0.87586850734219102,0.48719371487902741,-0.25052051920186791,-0.38101132957585593,-0.72505017840379338,0.2427589569014672,-0.4888869316479148,-0.59349840660890696,0.72676783662232725,0.47007571877815574,0.2968035060330621,0.67350221839609936,-0.68605721472574155,0.17974876681348367,-0.43874202192975925,-0.16811466559425314,0.85959426244980341,-0.094379336190631616,-0.1731593100983321,0.53133331322456512,-0.45419893111334719,0.31675549541935144,-0.49593213073093712,0.46614588105190158,-0.46742167479174374,0.56531447425761994,-0.79728653064944643,0.14979768471936628,0.79934927589372951,-0.55255937304381519,-0.73998042950801923,-0.085948283065816505,0.21239134993509612,0.17578838695006149,0.88232416376115752,0.49475668712366383,0.25153974697770576
21.0,0.63372161737003541,0.17610742176669189,-0.64618575886668728,0.87071850690636177,0.48817752318491608,-0.25342278340608082,-0.38285722979518821,-0.72690996284468856,0.23656889617391191,-0.48039845434617695,-0.59300336318610058,0.72873600875286126,0.45960795924709558,0.28256102804353173,0.67696951975204622,-0.68194905396248906,0.17678239095293236,-0.43737109737845203,-0.15900289959471839,0.86293818959343993,-0.087003287094331083,-0.17178232563537155,0.52105408219172222,-0.45715539188900384,0.30268131644352009,-0.49291728583754685,0.46422922547722706,-0.47408104771692111,0.57818266047181055,-0.79850432824140749,0.13752945686568716,0.80252712652628522,-0.54514699130689892,-0.73784535002518636,-0.09724610548005426,0.21861592699672888,0.17120890692297883,0.88143940844021418,0.48466472384522236,0.26836212418238126
21.0,0.63637482413248725,0.17098918878853542,-0.65402004222551369,0.86800492865452739,0.49140859687123351,-0.24988144038493282,-0.38582798936058565,-0.72802648489619104,0.2301364429194756,-0.47637051915121442,-0.59374583103286538,0.72914720164725666,0.45419713548339724,0.27613446413107418,0.67856852884259755,-0.67979780394604905,0.17733159245738184,-0.43665715100961872,-0.1565530174708927,0.86536895856242524,-0.080281189104462178,-0.16893545593949361,0.51528015802655869,-0.46269666955858491,0.2987944973929052,-0.48516081613963535,0.46190631264978665,-0.48060429368115259,0.58050164318833841,-0.79788200430140144,0.12576217606108872,0.8054097692776927,-0.5387206781738717,-0.73835907203918316,-0.10790844838862408,0.22940944175494982,0.16964771600028808,0.88168653603601743,0.4813386933398866,0.28147759025438268
21.0,0.6374655607660541,0.1678959496273692,-0.66027461179593849,0.8663285721213172,0.49385893979504747,-0.24937447941601201,-0.38909216505400751,-0.72840001065358673,0.22594003435901805,-0.47279119637721445,-0.5943291436330278,0.72792336708639527,0.44912367868067271,0.27395834506378941,0.67836666776034937,-0.6776987757397519,0.17864813652443545,-0.43693673017986795,-0.15300994373758101,0.86637868952052199,-0.073304001093554325,-0.16502181490975937,0.50999140982485702,-0.465673801465463,0.29703575926226794,-0.47683410941745313,0.46252980108479058,-0.48541272594837082,0.57876564445924661,-0.79762617834518768,0.11644404793191714,0.8075968339881695,-0.53197426243345813,-0.73950686519980113,-0.117743304239147,0.23867989702811709,0.17007405298212697,0.8824538100632463,0.47818658893077509,0.29095631638482983
